DateTime,temp,wx_phrase,dewPt,heat_index,rh,pressure,vis,wc,wdir_cardinal,wspd,uv_desc,feels_like,uv_index,clds
2024-07-15 17:00:00,83.41,3,75.7,91.55,78.48,29.74,5.84,83.41,12,7.86,2,91.55,0.92,1
2024-07-15 17:30:00,83.13,3,76.09,91.37,79.2,29.75,5.75,83.13,12,7.28,2,91.37,0.82,1
2024-07-15 18:00:00,82.81,3,76.02,90.96,80.8,29.75,5.79,82.81,12,7.67,2,90.96,1.27,1
2024-07-15 18:30:00,82.79,3,76.19,90.85,81.45,29.75,5.8,82.79,12,7.47,1,90.85,1.31,1
2024-07-15 19:00:00,83.07,3,76.64,91.61,81.77,29.75,5.85,83.07,12,7.61,2,91.61,1.44,1
2024-07-15 19:30:00,82.95,3,76.73,91.44,82.45,29.75,5.85,82.95,12,7.18,2,91.44,1.51,1
2024-07-15 20:00:00,82.89,3,76.61,91.26,82.86,29.75,5.9,82.89,12,7.22,2,91.26,1.72,1
2024-07-15 20:30:00,82.58,3,76.85,90.81,83.8,29.75,5.87,82.58,12,6.93,2,90.81,1.5,1
2024-07-15 21:00:00,82.37,3,77.3,90.71,84.43,29.75,5.88,82.37,12,6.75,2,90.71,1.43,1
2024-07-15 21:30:00,82.3,3,77.37,90.79,84.0,29.74,5.85,82.3,12,6.48,2,90.79,1.46,1
2024-07-15 22:00:00,82.07,3,77.54,90.1,83.82,29.74,5.79,82.07,12,6.38,2,90.1,0.92,1
2024-07-15 22:30:00,81.59,3,77.43,89.54,84.72,29.74,5.7,81.59,12,6.42,2,89.54,1.01,1
2024-07-15 23:00:00,81.76,3,77.78,90.25,84.5,29.74,5.65,81.76,13,5.99,2,90.25,0.79,1
2024-07-15 23:30:00,81.57,4,77.89,89.81,84.45,29.74,5.62,81.57,13,5.56,1,89.81,0.23,1
2024-07-16 00:00:00,81.4,4,77.54,89.11,84.5,29.74,5.54,81.4,13,5.56,1,89.11,0.44,1
2024-07-16 00:30:00,81.47,4,77.86,89.6,84.82,29.74,5.35,81.47,13,5.01,1,89.6,0.44,1
2024-07-16 01:00:00,81.18,4,77.52,88.58,85.71,29.74,5.21,81.18,13,5.12,1,88.58,0.69,1
2024-07-16 01:30:00,80.98,4,77.36,88.05,86.01,29.74,5.1,80.98,12,4.95,1,88.05,0.82,1
2024-07-16 02:00:00,81.29,4,77.31,88.64,85.17,29.74,5.13,81.29,12,4.86,2,88.64,0.93,1
2024-07-16 02:30:00,81.39,5,76.97,88.57,85.24,29.74,5.07,81.39,13,4.72,2,88.57,1.38,1
2024-07-16 03:00:00,81.98,5,77.11,89.84,84.25,29.74,4.99,81.98,12,4.81,2,89.84,1.65,2
2024-07-16 03:30:00,82.83,5,77.17,91.22,80.91,29.75,5.15,82.83,13,5.13,2,91.22,2.01,2
2024-07-16 04:00:00,83.32,5,77.15,91.8,79.44,29.75,5.19,83.32,12,5.13,2,91.8,2.58,2
2024-07-16 04:30:00,84.12,5,76.9,92.85,78.01,29.75,5.27,84.12,11,5.18,2,92.85,3.57,1
2024-07-16 05:00:00,84.51,5,76.72,93.28,76.52,29.76,5.4,84.51,11,5.2,2,93.28,4.12,1
2024-07-16 05:30:00,85.22,5,76.65,94.47,75.28,29.76,5.56,85.22,12,5.73,2,94.47,4.66,2
2024-07-16 06:00:00,86.03,5,77.07,96.06,73.76,29.76,5.58,86.03,12,6.49,2,96.06,4.88,2
2024-07-16 06:30:00,86.89,6,77.1,98.22,73.05,29.75,5.57,86.89,12,7.15,2,98.22,5.91,1
2024-07-16 07:00:00,87.5,7,77.15,99.55,73.1,29.74,5.54,87.5,12,7.56,2,99.55,6.61,2
2024-07-16 07:30:00,88.24,7,76.93,100.38,70.47,29.74,5.54,88.24,13,8.58,2,100.38,6.92,2
2024-07-16 08:00:00,89.17,7,76.57,101.79,68.67,29.73,5.7,89.17,12,9.0,2,101.79,7.68,2
2024-07-16 08:30:00,89.25,8,76.64,101.9,67.8,29.73,5.74,89.25,12,9.49,2,101.9,7.37,2
2024-07-16 09:00:00,89.58,7,76.68,102.28,66.89,29.72,5.72,89.58,12,9.82,2,102.28,7.38,2
2024-07-16 09:30:00,89.53,7,76.84,102.3,67.08,29.7,5.73,89.53,12,10.42,2,102.3,7.0,2
2024-07-16 10:00:00,89.37,8,76.15,101.88,67.43,29.69,5.76,89.37,12,11.3,2,101.88,6.77,2
2024-07-16 10:30:00,89.31,7,75.88,101.49,66.48,29.69,5.87,89.31,12,10.69,2,101.49,5.91,2
2024-07-16 11:00:00,89.51,8,75.97,102.1,67.08,29.69,5.86,89.51,12,10.49,2,102.1,5.48,2
2024-07-16 11:30:00,89.05,7,76.4,101.39,67.96,29.68,5.82,89.05,12,10.28,2,101.39,4.9,2
2024-07-16 12:00:00,88.69,6,76.33,100.87,68.61,29.68,5.86,88.69,12,9.95,2,100.87,4.35,2
2024-07-16 12:30:00,88.32,6,76.15,100.58,70.34,29.68,5.9,88.32,11,9.78,2,100.58,4.0,1
2024-07-16 13:00:00,87.85,6,76.46,100.05,70.97,29.68,5.86,87.85,12,9.61,2,100.05,2.89,1
2024-07-16 13:30:00,87.86,5,76.06,100.0,70.86,29.68,5.79,87.86,11,9.03,2,100.0,2.54,1
2024-07-16 14:00:00,87.15,5,76.11,99.17,72.3,29.69,5.85,87.15,11,8.6,2,99.17,2.07,1
2024-07-16 14:30:00,86.09,6,75.76,97.08,73.52,29.7,5.7,86.09,12,8.68,2,97.08,1.33,1
2024-07-16 15:00:00,84.87,5,75.98,94.75,76.08,29.71,5.59,84.87,11,8.19,2,94.75,0.71,1
2024-07-16 15:30:00,84.58,5,76.01,94.38,76.76,29.72,5.71,84.58,12,8.37,2,94.38,0.76,1
2024-07-16 16:00:00,83.91,4,75.93,93.4,78.27,29.73,5.68,83.91,12,7.91,2,93.4,0.83,1
2024-07-16 16:30:00,83.57,4,75.71,92.63,79.3,29.73,5.75,83.57,12,7.66,2,92.63,1.08,1
2024-07-16 17:00:00,83.43,4,75.72,92.1,79.89,29.74,5.78,83.43,12,7.31,2,92.1,1.19,1
2024-07-16 17:30:00,82.87,4,75.7,91.28,81.73,29.74,5.74,82.87,12,7.52,2,91.28,1.29,1
2024-07-16 18:00:00,83.36,4,76.17,92.32,80.8,29.75,5.65,83.36,12,7.24,2,92.32,1.45,1
2024-07-16 18:30:00,82.7,5,76.19,91.22,82.57,29.75,5.78,82.7,12,7.81,1,91.22,1.26,1
2024-07-16 19:00:00,83.08,4,76.29,91.5,81.77,29.75,5.8,83.08,13,7.51,1,91.5,1.23,1
2024-07-16 19:30:00,82.9,4,76.3,91.27,82.55,29.76,5.79,82.9,12,7.73,2,91.27,1.4,1
2024-07-16 20:00:00,82.66,4,76.63,91.02,83.39,29.75,5.75,82.66,12,7.68,2,91.02,1.18,1
2024-07-16 20:30:00,82.26,4,77.05,90.56,84.55,29.75,5.82,82.26,13,7.56,1,90.56,0.77,1
2024-07-16 21:00:00,82.36,4,77.08,90.5,83.31,29.76,5.81,82.36,12,7.12,2,90.5,0.76,1
2024-07-16 21:30:00,81.94,4,76.92,90.3,85.13,29.75,5.85,81.94,12,6.99,1,90.3,1.09,1
2024-07-16 22:00:00,81.51,5,76.97,89.6,85.6,29.75,5.81,81.51,12,6.76,1,89.6,0.72,1
2024-07-16 22:30:00,81.71,5,76.68,89.94,85.39,29.74,5.78,81.71,12,6.24,2,89.94,1.03,1
2024-07-16 23:00:00,81.59,5,76.95,90.1,85.85,29.74,5.7,81.59,13,6.03,1,90.1,0.78,1
2024-07-16 23:30:00,81.32,5,76.96,89.42,86.39,29.74,5.62,81.32,13,5.7,1,89.42,0.45,1
2024-07-17 00:00:00,81.18,5,76.97,88.92,86.87,29.74,5.63,81.18,13,5.33,1,88.92,0.48,1
2024-07-17 00:30:00,81.33,5,76.81,88.94,86.12,29.73,5.48,81.33,12,4.91,2,88.94,0.74,1
2024-07-17 01:00:00,80.51,5,76.79,87.34,87.95,29.74,5.38,80.51,12,4.77,1,87.34,0.6,1
2024-07-17 01:30:00,81.11,4,76.69,88.27,86.03,29.74,5.41,81.11,12,4.73,1,88.27,0.79,1
2024-07-17 02:00:00,81.28,5,76.5,88.77,86.3,29.75,5.34,81.28,12,5.11,2,88.77,1.0,1
2024-07-17 02:30:00,81.54,5,76.79,89.08,85.73,29.75,5.24,81.54,12,4.87,2,89.08,1.03,1
2024-07-17 03:00:00,82.04,5,76.73,90.22,85.2,29.75,5.14,82.04,12,5.04,2,90.22,1.74,1
2024-07-17 03:30:00,82.41,5,76.6,90.65,84.48,29.75,5.23,82.41,11,4.98,2,90.65,2.37,1
2024-07-17 04:00:00,82.94,5,76.55,91.35,83.02,29.75,5.37,82.94,11,5.28,2,91.35,2.98,1
2024-07-17 04:30:00,83.63,5,76.43,92.53,81.57,29.75,5.54,83.63,11,5.9,2,92.53,3.89,1
2024-07-17 05:00:00,84.12,6,76.43,93.13,80.98,29.75,5.57,84.12,12,6.42,2,93.13,4.55,2
2024-07-17 05:30:00,85.4,6,76.78,95.31,77.9,29.76,5.7,85.4,12,7.01,2,95.31,4.85,2
2024-07-17 06:00:00,86.24,6,76.8,96.95,76.17,29.75,5.74,86.24,12,7.13,2,96.95,5.73,2
2024-07-17 06:30:00,86.6,7,76.4,97.45,75.8,29.75,5.73,86.6,12,7.84,2,97.45,6.28,1
2024-07-17 07:00:00,87.25,7,76.49,99.03,74.74,29.74,5.8,87.25,12,8.47,2,99.03,6.85,2
2024-07-17 07:30:00,88.04,7,76.31,100.27,72.84,29.73,5.85,88.04,12,9.46,2,100.27,7.37,2
2024-07-17 08:00:00,88.63,7,76.28,101.24,71.16,29.72,5.94,88.63,12,9.85,2,101.24,7.5,2
2024-07-17 08:30:00,88.33,8,76.51,100.88,70.14,29.72,5.92,88.33,13,10.28,2,100.88,7.05,2
2024-07-17 09:00:00,88.69,8,76.59,101.19,69.03,29.72,5.78,88.69,12,10.65,2,101.19,6.84,2
2024-07-17 09:30:00,89.21,9,76.18,102.2,67.98,29.7,5.84,89.21,13,10.8,2,102.2,6.61,2
2024-07-17 10:00:00,89.44,8,76.22,102.22,67.05,29.7,5.84,89.44,13,11.17,2,102.22,6.24,2
2024-07-17 10:30:00,89.58,7,75.84,102.25,67.08,29.69,5.95,89.58,12,11.03,2,102.25,5.89,1
2024-07-17 11:00:00,89.32,7,75.92,101.99,67.63,29.69,5.92,89.32,12,10.68,2,101.99,5.26,1
2024-07-17 11:30:00,89.21,7,76.04,101.72,67.14,29.69,5.85,89.21,12,10.49,2,101.72,4.46,1
2024-07-17 12:00:00,88.93,6,76.65,101.12,67.77,29.69,5.78,88.93,12,9.97,2,101.12,3.68,1
2024-07-17 12:30:00,88.56,5,76.52,100.72,68.72,29.69,5.82,88.56,11,9.47,2,100.72,3.05,1
2024-07-17 13:00:00,88.13,6,76.01,99.49,69.54,29.7,5.88,88.13,12,9.56,2,99.49,2.4,1
2024-07-17 13:30:00,87.14,6,76.31,98.37,71.46,29.7,5.83,87.14,12,9.19,2,98.37,1.78,1
2024-07-17 14:00:00,86.51,5,76.28,97.31,72.77,29.71,5.71,86.51,12,8.98,2,97.31,1.33,1
2024-07-17 14:30:00,85.49,5,75.93,95.65,75.22,29.72,5.7,85.49,11,8.76,2,95.65,1.25,1
2024-07-17 15:00:00,84.48,5,76.23,94.13,77.11,29.72,5.59,84.48,11,8.39,2,94.13,0.76,1
2024-07-17 15:30:00,84.05,4,76.02,93.28,78.05,29.73,5.74,84.05,12,8.15,2,93.28,0.53,1
2024-07-17 16:00:00,83.78,4,76.49,93.12,78.08,29.74,5.76,83.78,12,7.94,2,93.12,0.39,1
2024-07-17 16:30:00,82.95,4,76.6,91.73,79.93,29.75,5.71,82.95,12,7.53,2,91.73,0.27,1
2024-07-17 17:00:00,83.2,3,76.5,91.72,79.62,29.76,5.68,83.2,12,7.55,2,91.72,0.51,1
2024-07-17 17:30:00,83.07,3,76.5,91.57,80.2,29.75,5.7,83.07,12,7.5,2,91.57,0.59,1
2024-07-17 18:00:00,82.86,4,76.59,91.05,81.11,29.76,5.63,82.86,12,7.37,2,91.05,0.66,1
2024-07-17 18:30:00,82.95,4,76.79,91.16,81.0,29.76,5.72,82.95,13,7.34,2,91.16,0.62,1
2024-07-17 19:00:00,83.35,4,76.72,91.77,81.14,29.76,5.73,83.35,12,7.21,2,91.77,0.94,1
2024-07-17 19:30:00,83.25,4,76.5,91.7,81.9,29.76,5.78,83.25,12,7.28,2,91.7,1.03,1
2024-07-17 20:00:00,83.0,4,76.62,91.72,83.1,29.75,5.86,83.0,12,7.23,2,91.72,1.2,1
2024-07-17 20:30:00,82.65,4,76.65,90.91,83.45,29.75,5.81,82.65,13,7.25,2,90.91,1.03,1
2024-07-17 21:00:00,82.46,4,76.8,90.34,83.41,29.75,5.87,82.46,12,6.96,2,90.34,0.89,1
2024-07-17 21:30:00,82.43,4,76.94,90.38,83.29,29.75,5.85,82.43,13,6.65,2,90.38,0.55,1
2024-07-17 22:00:00,82.04,4,76.89,89.8,84.18,29.75,5.76,82.04,13,6.23,2,89.8,0.71,1
2024-07-17 22:30:00,81.92,4,76.91,90.03,84.49,29.74,5.81,81.92,12,6.0,2,90.03,0.65,1
2024-07-17 23:00:00,81.53,3,77.09,89.15,84.52,29.74,5.69,81.53,13,5.61,1,89.15,0.27,1
2024-07-17 23:30:00,81.74,3,77.37,89.77,84.39,29.74,5.69,81.74,13,5.41,2,89.77,0.25,1
